년,월,일,시,SO2,NO2,CO,O3,PM10
2014,4,30,13,0.002,0.008,0.2,0.05,8
2014,4,30,14,0.002,0.01,0.2,0.052,9
2014,4,30,15,0.003,0.011,0.2,0.052,8
2014,4,30,16,0.002,0.015,0.2,0.042,14
2014,4,30,17,0.002,0.019,0.3,0.037,12
2014,4,30,18,0.002,0.025,0.3,0.032,10
2014,4,30,19,0.002,0.032,0.3,0.025,19
2014,4,30,20,0.003,0.04,0.4,0.018,42
2014,4,30,21,0.004,0.045,0.5,0.011,52
2014,4,30,22,0.004,0.043,0.4,0.013,57
2014,4,30,23,0.004,0.047,0.4,0.01,48
2014,4,30,24,0.004,0.052,0.5,0.004,50
2014,5,1,1,0.004,0.046,0.4,0.006,48
2014,5,1,2,0.005,0.039,0.4,0.014,49
2014,5,1,3,0.005,0.042,0.5,0.007,48
2014,5,1,4,0.006,0.031,0.4,0.016,51
2014,5,1,5,0.005,0.031,0.4,0.016,53
2014,5,1,6,0.005,0.025,0.4,0.022,49
2014,5,1,7,0.005,0.03,0.4,0.016,57
2014,5,1,8,0.006,0.033,0.4,0.014,52
2014,5,1,9,0.007,0.03,0.4,0.019,52
2014,5,1,10,0.007,0.028,0.4,0.024,52
2014,5,1,11,0.007,0.024,0.4,0.033,52
2014,5,1,12,0.007,0.021,0.4,0.046,50
2014,5,1,13,0.007,0.02,0.4,0.056,57
2014,5,1,14,0.007,0.021,0.4,0.062,56
2014,5,1,15,0.008,0.018,0.4,0.059,59
2014,5,1,16,0.006,0.015,0.3,0.066,61
2014,5,1,17,0.006,0.017,0.3,0.062,47
2014,5,1,18,0.006,0.017,0.3,0.062,48
2014,5,1,19,0.006,0.018,0.4,0.055,50
2014,5,1,20,0.007,0.02,0.4,0.054,51
2014,5,1,21,0.007,0.024,0.5,0.048,60
2014,5,1,22,0.006,0.022,0.5,0.047,62
2014,5,1,23,0.007,0.021,0.6,0.05,49
2014,5,1,24,0.007,0.022,0.6,0.05,62
2014,5,2,1,0.007,0.034,0.6,0.026,60
2014,5,2,2,0.004,0.039,0.6,0.011,56
2014,5,2,3,0.003,0.035,0.5,0.009,51
2014,5,2,4,0.002,0.031,0.5,0.009,46
2014,5,2,5,0.003,0.031,0.5,0.008,40
2014,5,2,6,0.003,0.032,0.5,0.004,50
2014,5,2,7,0.004,0.033,0.5,0.005,57
2014,5,2,8,0.005,0.033,0.6,0.007,51
2014,5,2,9,0.008,0.037,0.7,0.011,60
2014,5,2,10,0.013,0.037,0.8,0.022,68
2014,5,2,11,0.009,0.03,0.5,0.038,58
2014,5,2,12,0.008,0.027,0.5,0.052,59
2014,5,2,13,0.008,0.024,0.5,0.077,76
2014,5,2,14,0.008,0.02,0.6,0.094,93
2014,5,2,15,0.008,0.021,0.5,0.095,108
2014,5,2,16,0.009,0.022,0.6,0.091,107
2014,5,2,17,0.007,0.021,0.6,0.077,138
2014,5,2,18,0.002,0.02,0.6,0.057,131
2014,5,2,19,0.003,0.021,0.7,0.046,77
2014,5,2,20,0.003,0.021,0.7,0.045,94
2014,5,2,21,0.002,0.021,0.6,0.047,122
2014,5,2,22,0.002,0.019,0.5,0.046,150
2014,5,2,23,0.002,0.016,0.4,0.04,121
2014,5,2,24,0.001,0.014,0.4,0.037,63
2014,5,3,1,0.001,0.011,0.3,0.033,41
2014,5,3,2,0.003,0.01,0.3,0.034,30
2014,5,3,3,0.003,0.008,0.3,0.035,33
2014,5,3,4,0.003,0.007,0.2,0.039,29
2014,5,3,5,0.003,0.007,0.2,0.038,16
2014,5,3,6,0.002,0.009,0.2,0.036,26
2014,5,3,7,0.003,0.012,0.2,0.032,17
2014,5,3,8,0.004,0.015,0.3,0.029,16
2014,5,3,9,0.004,0.014,0.3,0.03,20
2014,5,3,10,0.004,0.019,0.3,0.027,29
2014,5,3,11,0.004,0.018,0.3,0.03,33
2014,5,3,12,0.004,0.014,0.3,0.037,24
2014,5,3,13,0.004,0.014,0.3,0.042,30
2014,5,3,14,0.004,0.012,0.3,0.046,30
2014,5,3,15,0.005,0.013,0.3,0.049,29
2014,5,3,16,0.005,0.016,0.3,0.047,33
2014,5,3,17,0.005,0.017,0.3,0.046,34
2014,5,3,18,0.005,0.017,0.4,0.047,33
2014,5,3,19,0.005,0.02,0.3,0.042,40
2014,5,3,20,0.004,0.025,0.4,0.035,41
2014,5,3,21,0.005,0.025,0.3,0.03,39
2014,5,3,22,0.004,0.024,0.3,0.032,37
2014,5,3,23,0.004,0.028,0.3,0.026,30
2014,5,3,24,0.004,0.03,0.3,0.022,28
2014,5,4,1,0.004,0.03,0.3,0.022,33
2014,5,4,2,0.004,0.036,0.4,0.013,29
2014,5,4,3,0.003,0.036,0.4,0.007,27
2014,5,4,4,0.003,0.031,0.4,0.01,29
2014,5,4,5,0.003,0.027,0.4,0.011,28
2014,5,4,6,0.002,0.027,0.4,0.009,29
2014,5,4,7,0.003,0.025,0.4,0.01,30
2014,5,4,8,0.004,0.024,0.4,0.014,29
2014,5,4,9,0.005,0.028,0.5,0.011,31
2014,5,4,10,0.007,0.032,0.5,0.01,35
2014,5,4,11,0.007,0.031,0.5,0.014,42
2014,5,4,12,0.007,0.029,0.5,0.021,45
2014,5,4,13,0.007,0.016,0.4,0.049,49
2014,5,4,14,0.006,0.012,0.3,0.059,62
2014,5,4,15,0.005,0.009,0.2,0.058,53
2014,5,4,18,0.003,0.012,0.3,0.053,60
2014,5,4,19,0.001,0.013,0.3,0.052,55
2014,5,4,20,0.003,0.013,0.4,0.047,35
2014,5,4,21,0.003,0.014,0.4,0.044,46
2014,5,4,22,0.002,0.015,0.4,0.042,48
2014,5,4,23,0.002,0.017,0.4,0.043,50
2014,5,4,24,0.002,0.016,0.4,0.045,52
2014,5,5,1,0.002,0.015,0.4,0.046,53
2014,5,5,2,0.002,0.011,0.4,0.046,47
2014,5,5,3,0.002,0.008,0.3,0.047,39
2014,5,5,4,0.002,0.007,0.3,0.044,30
2014,5,5,5,0.002,0.008,0.3,0.04,21
2014,5,5,6,0.002,0.008,0.2,0.037,21
2014,5,5,7,0.002,0.011,0.2,0.033,26
2014,5,5,8,0.002,0.011,0.2,0.032,25
2014,5,5,9,0.002,0.011,0.2,0.031,31
2014,5,5,10,0.002,0.01,0.2,0.034,40
2014,5,5,11,0.002,0.01,0.2,0.037,42
2014,5,5,12,0.002,0.01,0.2,0.04,44
2014,5,5,13,0.001,0.009,0.2,0.043,40
2014,5,5,14,0.002,0.01,0.2,0.043,41
2014,5,5,15,0.001,0.01,0.2,0.046,40
2014,5,5,16,0.002,0.01,0.2,0.048,47
2014,5,5,17,0.003,0.009,0.3,0.05,48
2014,5,5,18,0.003,0.011,0.3,0.052,41
2014,5,5,19,0.004,0.013,0.3,0.05,57
2014,5,5,20,0.003,0.012,0.3,0.052,49
2014,5,5,21,0.003,0.014,0.3,0.05,41
2014,5,5,22,0.003,0.015,0.3,0.048,40
2014,5,5,23,0.003,0.016,0.4,0.046,45
2014,5,5,24,0.004,0.016,0.4,0.046,46
2014,5,6,1,0.003,0.013,0.4,0.048,61
2014,5,6,2,0.003,0.014,0.4,0.043,60
2014,5,6,3,0.004,0.013,0.4,0.041,51
2014,5,6,4,0.008,0.014,0.4,0.038,49
2014,5,6,5,0.004,0.014,0.4,0.034,49
2014,5,6,6,0.003,0.016,0.4,0.032,44
2014,5,6,7,0.003,0.02,0.4,0.027,36
2014,5,6,8,0.003,0.021,0.4,0.025,40
2014,5,6,9,0.004,0.021,0.3,0.025,39
2014,5,6,10,0.005,0.019,0.3,0.03,46
2014,5,6,11,0.005,0.018,0.3,0.035,46
2014,5,6,12,0.004,0.014,0.2,0.042,38
2014,5,6,13,0.003,0.012,0.2,0.045,43
2014,5,6,14,0.002,0.01,0.2,0.049,41
2014,5,6,15,0.003,0.011,0.2,0.047,41
2014,5,6,16,0.003,0.012,0.2,0.05,40
2014,5,6,17,0.003,0.012,0.2,0.049,35
2014,5,6,18,0.003,0.013,0.2,0.051,38
2014,5,6,19,0.004,0.017,0.3,0.046,43
2014,5,6,20,0.006,0.024,0.3,0.037,42
2014,5,6,21,0.006,0.026,0.3,0.031,39
2014,5,6,22,0.005,0.031,0.3,0.026,40
2014,5,6,23,0.005,0.048,0.5,0.006,39
2014,5,6,24,0.004,0.047,0.5,0.003,43
2014,5,7,1,0.003,0.044,0.5,0.004,41
2014,5,7,2,0.004,0.041,0.5,0.003,42
2014,5,7,3,0.004,0.034,0.4,0.007,37
2014,5,7,4,0.004,0.028,0.4,0.014,33
2014,5,7,5,0.004,0.03,0.4,0.01,31
2014,5,7,6,0.004,0.033,0.4,0.008,36
2014,5,7,7,0.005,0.04,0.5,0.006,38
2014,5,7,8,0.005,0.042,0.5,0.008,42
2014,5,7,9,0.005,0.031,0.4,0.027,47
2014,5,7,10,0.005,0.028,0.4,0.033,43
2014,5,7,11,0.005,0.025,0.4,0.039,47
2014,5,7,12,0.006,0.018,0.3,0.056,55
2014,5,7,13,0.006,0.014,0.4,0.062,56
2014,5,7,14,0.006,0.015,0.3,0.066,56
2014,5,7,15,0.005,0.014,0.4,0.071,51
2014,5,7,16,0.005,0.013,0.3,0.069,60
2014,5,7,17,0.006,0.016,0.3,0.065,64
2014,5,7,18,0.005,0.016,0.3,0.064,61
2014,5,7,19,0.005,0.02,0.4,0.06,63
2014,5,7,20,0.005,0.019,0.4,0.055,58
2014,5,7,21,0.003,0.014,0.4,0.055,46
2014,5,7,22,0.003,0.016,0.4,0.053,48
2014,5,7,23,0.002,0.02,0.5,0.045,43
2014,5,7,24,0.002,0.019,0.5,0.044,39
2014,5,8,1,0.002,0.015,0.5,0.047,32
2014,5,8,2,0.002,0.012,0.4,0.048,33
2014,5,8,3,0.002,0.014,0.4,0.042,32
2014,5,8,4,0.002,0.013,0.4,0.04,28
2014,5,8,5,0.002,0.011,0.4,0.045,26
2014,5,8,6,0.002,0.011,0.4,0.052,15
2014,5,8,7,0.003,0.017,0.4,0.048,30
2014,5,8,8,0.002,0.025,0.4,0.037,41
2014,5,8,9,0.002,0.025,0.4,0.035,48
2014,5,8,10,0.002,0.024,0.4,0.035,39
2014,5,8,11,0.002,0.02,0.4,0.043,34
2014,5,8,12,0.003,0.021,0.4,0.045,46
2014,5,8,13,0.003,0.019,0.4,0.049,55
2014,5,8,14,0.004,0.014,0.4,0.055,42
2014,5,8,15,0.002,0.012,0.3,0.056,30
2014,5,8,16,0.003,0.013,0.3,0.058,21
2014,5,8,17,0.003,0.02,0.4,0.049,33
2014,5,8,18,0.002,0.019,0.4,0.046,44
2014,5,8,19,0.003,0.019,0.4,0.046,44
2014,5,8,20,0.003,0.025,0.5,0.039,29
2014,5,8,21,0.003,0.028,0.5,0.031,29
2014,5,8,22,0.003,0.033,0.6,0.021,46
2014,5,8,23,0.002,0.036,0.5,0.015,45
2014,5,8,24,0.003,0.036,0.6,0.013,45
2014,5,9,1,0.002,0.037,0.6,0.009,45
2014,5,9,2,0.003,0.03,0.6,0.015,44
2014,5,9,3,0.004,0.03,0.6,0.011,42
2014,5,9,4,0.004,0.023,0.6,0.02,38
2014,5,9,5,0.004,0.025,0.6,0.018,40
2014,5,9,6,0.004,0.03,0.6,0.004,41
2014,5,9,7,0.005,0.028,0.6,0.004,37
2014,5,9,8,0.005,0.031,0.7,0.008,43
2014,5,9,9,0.005,0.034,0.7,0.01,67
2014,5,9,10,0.006,0.035,0.7,0.015,61
2014,5,9,11,0.007,0.038,0.7,0.017,60
2014,5,9,12,0.007,0.038,0.7,0.019,58
2014,5,9,13,0.007,0.037,0.6,0.025,54
2014,5,9,14,0.005,0.029,0.5,0.035,46
2014,5,9,15,0.005,0.025,0.4,0.048,36
2014,5,9,16,0.005,0.027,0.4,0.053,37
2014,5,9,17,0.004,0.026,0.4,0.063,36
2014,5,9,18,0.004,0.023,0.4,0.067,50
2014,5,9,19,0.004,0.028,0.4,0.062,43
2014,5,9,20,0.005,0.038,0.5,0.045,41
2014,5,9,21,0.007,0.055,0.6,0.013,51
2014,5,9,22,0.009,0.041,0.5,0.021,48
2014,5,9,23,0.006,0.056,0.8,0.006,50
2014,5,9,24,0.006,0.056,0.7,0.003,52
2014,5,10,1,0.004,0.05,0.6,0.003,49
2014,5,10,2,0.004,0.047,0.6,0.004,43
2014,5,10,3,0.004,0.041,0.5,0.008,43
2014,5,10,4,0.004,0.029,0.4,0.019,41
2014,5,10,5,0.004,0.031,0.4,0.016,37
2014,5,10,6,0.004,0.028,0.4,0.016,36
2014,5,10,7,0.004,0.031,0.4,0.015,24
2014,5,10,8,0.004,0.026,0.4,0.018,28
2014,5,10,9,0.004,0.022,0.3,0.026,40
2014,5,10,10,0.004,0.02,0.3,0.031,33
2014,5,10,11,0.004,0.02,0.3,0.033,32
2014,5,10,12,0.004,0.016,0.3,0.041,32
2014,5,10,13,0.004,0.015,0.3,0.052,32
2014,5,10,14,0.004,0.011,0.3,0.06,22
2014,5,10,15,0.004,0.011,0.2,0.055,20
2014,5,10,16,0.004,0.019,0.3,0.063,32
2014,5,10,17,0.004,0.021,0.3,0.057,31
2014,5,10,18,0.004,0.014,0.2,0.06,25
2014,5,10,19,0.004,0.018,0.3,0.061,21
2014,5,10,20,0.006,0.047,0.6,0.041,46
2014,5,10,21,0.006,0.053,0.6,0.03,59
2014,5,10,22,0.005,0.065,0.6,0.008,57
2014,5,10,23,0.004,0.044,0.4,0.018,38
2014,5,10,24,0.004,0.035,0.4,0.027,29
2014,5,11,1,0.003,0.028,0.4,0.031,37
2014,5,11,2,0.002,0.011,0.3,0.057,23
2014,5,11,3,0.002,0.011,0.3,0.051,33
2014,5,11,4,0.002,0.009,0.2,0.056,21
2014,5,11,5,0.002,0.008,0.2,0.058,19
2014,5,11,6,0.001,0.013,0.2,0.051,24
2014,5,11,7,0.001,0.016,0.2,0.044,20
2014,5,11,8,0.002,0.013,0.2,0.047,27
2014,5,11,9,0.001,0.011,0.2,0.053,22
2014,5,11,10,0.002,0.011,0.2,0.053,21
2014,5,11,11,0.002,0.013,0.2,0.052,23
2014,5,11,12,0.002,0.012,0.3,0.054,27
2014,5,11,13,0.002,0.013,0.3,0.053,30
2014,5,11,14,0.003,0.012,0.3,0.059,34
2014,5,11,15,0.004,0.009,0.3,0.068,36
2014,5,11,16,0.004,0.011,0.3,0.066,49
2014,5,11,17,0.004,0.011,0.3,0.067,43
2014,5,11,18,0.003,0.011,0.4,0.069,39
2014,5,11,19,0.003,0.013,0.4,0.067,46
2014,5,11,20,0.003,0.013,0.4,0.067,41
2014,5,11,21,0.002,0.014,0.4,0.061,43
2014,5,11,22,0.002,0.013,0.4,0.055,37
2014,5,11,23,0.002,0.012,0.4,0.052,23
2014,5,11,24,0.002,0.009,0.4,0.052,25
2014,5,12,1,0.002,0.008,0.4,0.051,22
2014,5,12,2,0.002,0.008,0.3,0.047,19
2014,5,12,3,0.002,0.008,0.3,0.046,19
2014,5,12,4,0.002,0.009,0.4,0.04,8
2014,5,12,5,0.002,0.009,0.5,0.033,8
2014,5,12,6,0.001,0.011,0.4,0.036,20
2014,5,12,7,0.001,0.017,0.4,0.035,28
2014,5,12,8,0.002,0.021,0.5,0.032,36
2014,5,12,9,0.002,0.022,0.5,0.032,25
2014,5,12,10,0.003,0.02,0.5,0.036,29
2014,5,12,11,0.004,0.015,0.5,0.044,40
2014,5,12,12,0.005,0.013,0.5,0.059,29
2014,5,12,13,0.004,0.014,0.5,0.059,31
2014,5,12,14,0.004,0.012,0.5,0.064,17
2014,5,12,15,0.005,0.012,0.5,0.065,22
2014,5,12,16,0.007,0.012,0.5,0.068,34
2014,5,12,17,0.006,0.013,0.5,0.068,51
2014,5,12,18,0.008,0.016,0.4,0.064,45
2014,5,12,19,0.008,0.019,0.5,0.058,44
2014,5,12,20,0.007,0.019,0.7,0.063,63
2014,5,12,21,0.005,0.016,0.7,0.073,91
2014,5,12,22,0.004,0.015,0.7,0.072,98
2014,5,12,23,0.004,0.017,0.8,0.067,92
2014,5,12,24,0.004,0.018,0.8,0.064,88
2014,5,13,1,0.004,0.019,0.8,0.058,83
2014,5,13,2,0.004,0.013,0.8,0.067,85
2014,5,13,3,0.004,0.014,0.8,0.06,100
2014,5,13,4,0.004,0.014,0.8,0.053,94
2014,5,13,5,0.004,0.017,0.8,0.047,90
2014,5,13,6,0.003,0.025,0.8,0.03,80
2014,5,13,7,0.003,0.033,0.8,0.023,80
2014,5,13,8,0.006,0.038,0.8,0.019,93
2014,5,13,9,0.008,0.046,0.8,0.02,96
2014,5,13,10,0.009,0.038,0.8,0.028,81
2014,5,13,11,0.011,0.042,0.8,0.033,82
2014,5,13,12,0.012,0.032,0.7,0.05,95
2014,5,13,13,0.012,0.022,0.6,0.071,103
2014,5,13,14,0.011,0.023,0.6,0.076,109
2014,5,13,16,0.009,0.016,0.5,0.093,97
2014,5,13,17,0.008,0.019,0.6,0.088,87
2014,5,13,18,0.01,0.021,0.6,0.091,79
2014,5,13,19,0.008,0.025,0.7,0.085,100
2014,5,13,20,0.012,0.038,0.8,0.063,121
2014,5,13,22,0.01,0.024,1,0.081,131
2014,5,13,23,0.012,0.022,0.9,0.078,122
2014,5,13,24,0.011,0.021,0.7,0.068,97
2014,5,14,1,0.01,0.022,0.8,0.059,93
2014,5,14,2,0.01,0.021,0.8,0.062,117
2014,5,14,3,0.012,0.017,0.7,0.082,116
2014,5,14,4,0.013,0.015,0.7,0.099,114
2014,5,14,5,0.013,0.016,0.7,0.095,107
2014,5,14,6,0.012,0.017,0.7,0.091,106
2014,5,14,7,0.011,0.025,0.6,0.081,106
2014,5,14,8,0.012,0.028,0.7,0.072,86
2014,5,14,9,0.013,0.032,0.7,0.063,84
2014,5,14,10,0.013,0.031,0.6,0.062,80
2014,5,14,11,0.011,0.029,0.6,0.064,84
2014,5,14,12,0.009,0.023,0.5,0.072,86
2014,5,14,13,0.008,0.019,0.4,0.083,80
2014,5,14,14,0.008,0.021,0.4,0.095,79
2014,5,14,15,0.007,0.02,0.4,0.109,85
2014,5,14,16,0.007,0.023,0.4,0.089,81
2014,5,14,17,0.008,0.025,0.4,0.079,83
2014,5,14,18,0.008,0.026,0.5,0.086,83
2014,5,14,19,0.007,0.03,0.5,0.066,81
2014,5,14,20,0.005,0.024,0.4,0.063,69
2014,5,14,21,0.005,0.024,0.5,0.056,62
2014,5,14,22,0.003,0.019,0.4,0.053,63
2014,5,14,23,0.003,0.016,0.4,0.058,45
2014,5,14,24,0.003,0.016,0.4,0.055,40
2014,5,15,1,0.003,0.018,0.5,0.046,39
2014,5,15,2,0.004,0.016,0.4,0.048,39
2014,5,15,3,0.004,0.014,0.5,0.054,49
2014,5,15,4,0.004,0.011,0.5,0.067,56
2014,5,15,5,0.004,0.011,0.5,0.065,61
2014,5,15,6,0.004,0.013,0.5,0.06,57
2014,5,15,7,0.004,0.018,0.5,0.05,65
2014,5,15,8,0.004,0.026,0.5,0.04,66
2014,5,15,9,0.004,0.029,0.5,0.035,57
2014,5,15,10,0.005,0.03,0.6,0.035,55
2014,5,15,11,0.006,0.029,0.5,0.041,58
2014,5,15,12,0.007,0.023,0.5,0.051,60
2014,5,15,13,0.006,0.015,0.4,0.06,59
2014,5,15,14,0.005,0.014,0.4,0.063,53
2014,5,15,15,0.005,0.018,0.4,0.06,55
2014,5,15,16,0.005,0.018,0.4,0.058,64
2014,5,15,17,0.004,0.018,0.3,0.054,44
2014,5,15,18,0.004,0.019,0.3,0.052,41
2014,5,15,19,0.004,0.02,0.3,0.051,45
2014,5,15,20,0.004,0.022,0.4,0.048,37
2014,5,15,21,0.004,0.025,0.4,0.046,33
2014,5,15,22,0.005,0.032,0.5,0.038,42
2014,5,15,23,0.006,0.033,0.5,0.039,55
2014,5,15,24,0.007,0.031,0.7,0.037,62
2014,5,16,1,0.006,0.027,0.7,0.03,65
2014,5,16,2,0.005,0.025,0.6,0.027,61
2014,5,16,3,0.006,0.025,0.7,0.023,59
2014,5,16,4,0.005,0.029,0.7,0.015,57
2014,5,16,5,0.005,0.03,0.7,0.011,58
2014,5,16,6,0.006,0.021,0.7,0.024,76
2014,5,16,7,0.006,0.026,0.7,0.024,71
2014,5,16,8,0.009,0.033,0.7,0.02,69
2014,5,16,9,0.011,0.035,0.8,0.022,75
2014,5,16,10,0.012,0.035,0.7,0.03,67
2014,5,16,11,0.01,0.038,0.7,0.029,78
2014,5,16,12,0.006,0.022,0.4,0.042,75
2014,5,16,13,0.004,0.015,0.3,0.052,51
2014,5,16,14,0.003,0.017,0.3,0.06,42
2014,5,16,16,0.004,0.017,0.3,0.062,40
2014,5,16,17,0.005,0.025,0.4,0.059,52
2014,5,16,18,0.006,0.03,0.4,0.052,57
2014,5,16,19,0.005,0.029,0.3,0.045,39
2014,5,16,20,0.005,0.032,0.4,0.04,49
