사용월,버스노선번호,버스노선명,버스정류장명,승차인원,하차인원,작업일자
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕주공6단지,463,1226,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),강동첨단업무단지.상일여고입구,861,1631,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),강동첨단업무단지.상일여고입구,2881,963,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕주공6단지,1729,739,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),길동역3번출구,2244,817,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),사가정시장,5562,396,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),사가정시장,223,9520,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),길동역1번출구,1259,3102,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),중랑구청사거리,312,2056,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),성원아파트경남아너스빌앞,302,1850,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),국민은행망우동지점,1707,1352,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),사가정역,5204,1794,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),홈플러스면목동점,2007,533,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),홈플러스면목동점,415,1180,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목두산아파트2차,168,672,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),사가정역,1425,1614,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),망우역.상봉터미널,2329,1028,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),망우역.상봉터미널,1178,1851,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),상봉역.중랑우체국,1297,2862,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),중랑공영차고지,81,3,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),중랑공영차고지,1,280,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),중랑공영차고지(가상),10,26,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕주공3단지,242,966,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕주공3단지,1107,475,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕천.상일동역교차로,23,632,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),고덕천.상일동역교차로,1561,118,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),명일역4번출구.명일전통시장,1848,1635,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),명일역2번출구,1210,4969,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),명일역1번출구.명일전통시장,1317,990,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),굽은다리사거리,1064,972,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),굽은다리사거리,481,1331,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),십자성마을,914,885,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),십자성마을,1547,1087,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),예닮요양병원,2828,1144,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),신내동성1.2차아파트,77,1607,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),신내8단지아파트.서울의료원,1287,40,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),신내9단지아파트,1224,56,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),신내10단지아파트,868,119,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),신내동성3차아파트,64,958,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목두산아파트2차,624,978,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),KT중랑지점사거리,658,1361,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),중목초등학교,694,971,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목2동,623,698,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),장안시장.중랑구치매지원센터,1525,1348,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),KT중랑지점사거리,1787,1132,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목2동주민센터,918,688,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목2동,629,1097,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),면목5동주민센터.중랑구치매지원센터,1442,514,20160308
201512,2312,2312번(강동공영차고지~중랑공영차고지),버스정류장미정의,1,0,20160308
201512,N15,N15번(우이동~사당역),서울역버스환승센터,59,121,20160308
201512,N15,N15번(우이동~사당역),노들역,66,15,20160308
201512,N15,N15번(우이동~사당역),노량진역,191,31,20160308
201512,N15,N15번(우이동~사당역),노량진역,222,271,20160308
201512,N15,N15번(우이동~사당역),신용산역,197,85,20160308
201512,N15,N15번(우이동~사당역),한강대교북단,101,29,20160308
201512,N15,N15번(우이동~사당역),한강대교북단,57,41,20160308
201512,N15,N15번(우이동~사당역),신용산역,255,32,20160308
201512,N15,N15번(우이동~사당역),KT용산지사,56,33,20160308
201512,N15,N15번(우이동~사당역),KT용산지사,52,53,20160308
201512,N15,N15번(우이동~사당역),삼각지역,87,66,20160308
201512,N15,N15번(우이동~사당역),삼각지역,128,88,20160308
201512,N15,N15번(우이동~사당역),숙대입구역,170,108,20160308
201512,N15,N15번(우이동~사당역),숙대입구역,225,210,20160308
201512,N15,N15번(우이동~사당역),갈월동,33,42,20160308
201512,N15,N15번(우이동~사당역),갈월동,75,151,20160308
201512,N15,N15번(우이동~사당역),서울역버스환승센터,639,154,20160308
201512,N15,N15번(우이동~사당역),을지로입구역.광교,243,52,20160308
201512,N15,N15번(우이동~사당역),종로5가.광장시장,123,44,20160308
201512,N15,N15번(우이동~사당역),종로6가.종로신진시장,76,108,20160308
201512,N15,N15번(우이동~사당역),롯데백화점,395,40,20160308
201512,N15,N15번(우이동~사당역),종로6가,136,82,20160308
201512,N15,N15번(우이동~사당역),종로3가,642,325,20160308
201512,N15,N15번(우이동~사당역),종로2가,439,221,20160308
201512,N15,N15번(우이동~사당역),북창동.남대문시장,164,75,20160308
201512,N15,N15번(우이동~사당역),수유(강북구청)역,526,77,20160308
201512,N15,N15번(우이동~사당역),동작구청정문,89,125,20160308
201512,N15,N15번(우이동~사당역),도봉세무서.성북시장,60,100,20160308
201512,N15,N15번(우이동~사당역),미아역.신일중고,129,79,20160308
201512,N15,N15번(우이동~사당역),수유시장.성신여대미아캠퍼스앞,121,66,20160308
201512,N15,N15번(우이동~사당역),노들섬,4,64,20160308
201512,N15,N15번(우이동~사당역),노들섬,4,11,20160308
201512,N15,N15번(우이동~사당역),삼선동주민센터,45,58,20160308
201512,N15,N15번(우이동~사당역),종로5가,70,47,20160308
201512,N15,N15번(우이동~사당역),노들역,51,325,20160308
201512,N15,N15번(우이동~사당역),남태령역,0,17,20160308
201512,N15,N15번(우이동~사당역),종로4가.종묘,92,143,20160308
201512,N15,N15번(우이동~사당역),서울대입구역5번출구,251,137,20160308
201512,N15,N15번(우이동~사당역),동묘앞,320,131,20160308
201512,N15,N15번(우이동~사당역),동묘앞,159,184,20160308
201512,N15,N15번(우이동~사당역),미아사거리역,200,327,20160308
201512,N15,N15번(우이동~사당역),동대문,510,288,20160308
201512,N15,N15번(우이동~사당역),숭례문,234,76,20160308
201512,N15,N15번(우이동~사당역),도봉보건소.북한산아이파크아파트,8,116,20160308
201512,N15,N15번(우이동~사당역),도봉구민회관,13,159,20160308
201512,N15,N15번(우이동~사당역),쌍문역,32,243,20160308
201512,N15,N15번(우이동~사당역),수유3동우체국,20,142,20160308
201512,N15,N15번(우이동~사당역),신한은행방학동지점,21,10,20160308
201512,N15,N15번(우이동~사당역),연산군.정의공주묘,8,2,20160308
201512,N15,N15번(우이동~사당역),연산군정의공주묘,5,23,20160308
201512,N15,N15번(우이동~사당역),방학동신동아타워,5,29,20160308
201512,N15,N15번(우이동~사당역),신한은행방학동지점,11,56,20160308
201512,N15,N15번(우이동~사당역),우이동도선사입구,1,278,20160308
201512,N15,N15번(우이동~사당역),수유시장.성신여대미아캠퍼스앞,34,231,20160308
201512,N15,N15번(우이동~사당역),미아역.신일중고,46,155,20160308
201512,N15,N15번(우이동~사당역),도봉세무서.성북시장,44,129,20160308
201512,N15,N15번(우이동~사당역),국민은행방학지점,44,2,20160308
201512,N15,N15번(우이동~사당역),방학동신동아아파트,45,3,20160308
201512,N15,N15번(우이동~사당역),방학동신동아타워,34,4,20160308
201512,N15,N15번(우이동~사당역),방학동신동아아파트,5,53,20160308
201512,N15,N15번(우이동~사당역),국민은행방학지점,6,72,20160308
201512,N15,N15번(우이동~사당역),패션문화의거리입구,338,152,20160308
201512,N15,N15번(우이동~사당역),우이동성원아파트,39,16,20160308
201512,N15,N15번(우이동~사당역),미아사거리역,424,122,20160308
201512,N15,N15번(우이동~사당역),신설동로타리,56,327,20160308
201512,N15,N15번(우이동~사당역),롯데영프라자,62,38,20160308
201512,N15,N15번(우이동~사당역),남대문시장.신한은행,183,44,20160308
201512,N15,N15번(우이동~사당역),행운동주민센터,85,41,20160308
201512,N15,N15번(우이동~사당역),낙성대입구,62,32,20160308
201512,N15,N15번(우이동~사당역),예술인마을,52,10,20160308
201512,N15,N15번(우이동~사당역),사당1동관악시장앞,483,14,20160308
201512,N15,N15번(우이동~사당역),남서울농협남현동지점,8,152,20160308
201512,N15,N15번(우이동~사당역),예술인마을.사당초등학교,1,82,20160308
201512,N15,N15번(우이동~사당역),인헌중고.서울미술고,16,77,20160308
201512,N15,N15번(우이동~사당역),낙성대입구,42,100,20160308
201512,N15,N15번(우이동~사당역),낙성대동,5,47,20160308
201512,N15,N15번(우이동~사당역),봉천사거리,63,181,20160308
201512,N15,N15번(우이동~사당역),우리은행종로지점,112,189,20160308
201512,N15,N15번(우이동~사당역),미아리고개.미아리예술극장,40,189,20160308
201512,N15,N15번(우이동~사당역),돈암사거리.성신여대입구,172,162,20160308
201512,N15,N15번(우이동~사당역),돈암사거리.성신여대입구,336,89,20160308
201512,N15,N15번(우이동~사당역),미아리고개.미아리예술극장,88,62,20160308
201512,N15,N15번(우이동~사당역),숭례문,36,63,20160308
201512,N15,N15번(우이동~사당역),길음뉴타운,100,241,20160308
201512,N15,N15번(우이동~사당역),길음뉴타운,373,118,20160308
201512,N15,N15번(우이동~사당역),월곡뉴타운,69,88,20160308
201512,N15,N15번(우이동~사당역),관악우체국(양지병원),59,113,20160308
201512,N15,N15번(우이동~사당역),KT&G관악지점,22,56,20160308
201512,N15,N15번(우이동~사당역),봉천역.관악초등학교,47,45,20160308
201512,N15,N15번(우이동~사당역),KT관악지점,17,26,20160308
201512,N15,N15번(우이동~사당역),봉천역.관악초등학교,36,102,20160308
201512,N15,N15번(우이동~사당역),관악우체국.양지병원,92,118,20160308
201512,N15,N15번(우이동~사당역),삼선동주민센터,16,100,20160308
201512,N15,N15번(우이동~사당역),수유역.강북구청,180,505,20160308
201512,N15,N15번(우이동~사당역),수유역,142,34,20160308
201512,N15,N15번(우이동~사당역),수유3동우체국,117,56,20160308
201512,N15,N15번(우이동~사당역),우이1교앞,135,13,20160308
201512,N15,N15번(우이동~사당역),쌍문역,207,29,20160308
201512,N15,N15번(우이동~사당역),도봉구민회관,177,11,20160308
201512,N15,N15번(우이동~사당역),도봉보건소,130,13,20160308
201512,N15,N15번(우이동~사당역),방학사거리,16,196,20160308
201512,N15,N15번(우이동~사당역),정병원,3,5,20160308
201512,N15,N15번(우이동~사당역),종로4가.종묘,46,46,20160308
201512,N15,N15번(우이동~사당역),종로2가,672,226,20160308
201512,N15,N15번(우이동~사당역),전원마을.남태령역2번출구,15,8,20160308
